No;Brand;SKU;Nama;HPP;Harga;Ranking;Grade;Kategori Brand;Kategori;Sub Kategori;Top4000;Terjual;Stok;Last Sales;Lost Days;Velocity Capped;Daily Sales;Lead Time;Max. Daily Sales;Max. Lead Time;Min. Order;Safety Stok;ROP;3W Cover;Sedang PO;Suggested;Amount;Toko;Siklus;[Brand] Promo Factor;[Brand] Delay Factor;[SKU] Promo Factor;[SKU] Delay Factor;[Master - SKU] Promo Factor;[Master - SKU] Delay Factor;Stock Cover;Days to Backup;Qty to Backup
2863;LOVILLEA;8992222111133;LOVILLEA Eau De Parfum Enchanting Lily 100ml;21954;27000;1749;A;BEAUTY MATURE;Fragrance;Parfum Kaca;1;27;14;2025-11-21;0;0;0,46;2;3;6;3;17,08;18;69;0;54;1185516;Miss Glam Padang;21;0;0;0;0;;;30,43;0;0
2864;LOVILLEA;8992222111218;LOVILLEA Happy Hype Parfum Body Mist Catchin Sunshine 100ml;10613;12500;167;A;BEAUTY MATURE;Fragrance;Parfum Botol;1;252;73;2025-11-23;0;0;4,27;2;12;6;3;63,46;72;276;0;0;0;Miss Glam Padang;21;0;0;50;0;50;;17,1;0;0
2865;LOVILLEA;8992222111225;LOVILLEA Happy Hype Parfum Body Mist Chillin Sunday 100ml;10611;12500;24;A;BEAUTY MATURE;Fragrance;Parfum Botol;1;687;178;2025-11-23;0;0;11,64;2;21;6;3;102,71;126;483;0;0;0;Miss Glam Padang;21;0;0;50;0;50;;15,29;0;0
2866;LOVILLEA;8992222111232;LOVILLEA Happy Hype Parfum Body Mist Poppin Party 100ml;10614;12500;228;A;BEAUTY MATURE;Fragrance;Parfum Botol;1;199;54;2025-11-23;0;0;3,37;2;12;6;3;65,25;72;276;0;222;2356308;Miss Glam Padang;21;0;0;50;0;50;;16,02;0;0
2867;LOVILLEA;8992222111201;LOVILLEA Hijab Mood Eau De Parfum Delight Peony 100ml;22867;27000;3334;A;BEAUTY MATURE;Fragrance;Parfum Kaca;1;11;3;2025-11-23;0;0;0,19;2;2;6;3;11,63;12;46;0;42;960414;Miss Glam Padang;21;0;0;0;0;;;15,79;0;0
2868;LOVILLEA;8992222111188;LOVILLEA Hijab Mood Eau De Parfum Joyful Berry 100ml;22866;27000;2086;A;BEAUTY MATURE;Fragrance;Parfum Kaca;1;21;3;2025-11-22;0;0;0,36;2;2;6;3;11,29;12;46;0;42;960372;Miss Glam Padang;21;0;0;0;0;;;8,33;0;0
2869;LOVILLEA;8992222111195;LOVILLEA Hijab Mood Eau De Parfum Lively Orange 100ml;22050;27000;5959;B*;BEAUTY MATURE;Fragrance;Parfum Kaca;0;3;2;2025-11-07;0;0;0,05;2;1;6;3;5,9;6;23;0;21;463050;Miss Glam Padang;21;0;0;0;0;;;40;0;0
2870;LOVILLEA;10700340320;LOVILLEA Lippy Balm Blushy Red 10gr;19600;25000;1903;A;BEAUTY MATURE;Lip Care;Lip Balm;1;24;7;2025-11-23;0;0;0,41;2;3;6;1;17,19;18;69;0;62;1215200;Miss Glam Padang;21;0;0;0;0;;;17,07;0;0
2871;LOVILLEA;10700340521;LOVILLEA Lippy Balm Pure Natural 10gr;19600;25000;6209;B;BEAUTY MATURE;Lip Care;Lip Balm;0;3;5;2025-11-06;0;0;0,05;2;1;6;1;5,9;6;23;0;18;352800;Miss Glam Padang;21;0;0;0;0;;;100;0;0
2872;LOVILLEA;10700340248;LOVILLEA Lippy Balm Rose Pink 10gr;19600;25000;2382;A;BEAUTY MATURE;Lip Care;Lip Balm;1;18;9;2025-11-21;0;0;0,31;2;3;6;1;17,39;18;69;0;60;1176000;Miss Glam Padang;21;0;0;0;0;;;29,03;0;0
2873;LOVILLEA;10700513218;LOVILLEA Lippy Serum Tint 01 Red Punch 3,5ml;24499;31500;3852;A;BEAUTY MATURE;Lip Care;Lip Serum;1;8;3;2025-11-23;0;0;0,14;2;2;6;1;11,73;12;46;0;43;1053457;Miss Glam Padang;21;0;0;0;0;;;21,43;0;0
2874;LOVILLEA;10700513343;LOVILLEA Lippy Serum Tint 02 Plum Sweet 3,5ml;24500;31500;3082;A;BEAUTY MATURE;Lip Care;Lip Serum;1;12;9;2025-11-19;0;0;0,2;2;3;6;1;17,59;18;69;0;60;1470000;Miss Glam Padang;21;0;0;0;0;;;45;0;0
2875;LOVILLEA;10700513413;LOVILLEA Lippy Serum Tint 03 Mauve Lovey 3,5ml;24499;31500;2542;A;BEAUTY MATURE;Lip Care;Lip Serum;1;16;2;2025-11-21;0;0;0,27;2;2;6;1;11,46;12;46;0;44;1077956;Miss Glam Padang;21;0;0;0;0;;;7,41;0;0
2876;LOVILLEA;10700513551;LOVILLEA Lippy Serum Tint 04 Pink Crush 3,5ml;24500;31500;3409;A;BEAUTY MATURE;Lip Care;Lip Serum;1;10;7;2025-11-08;0;0;0,17;2;1;6;1;5,66;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;41,18;0;0
2877;LOVILLEA;10700513616;LOVILLEA Lippy Serum Tint 05 Coral Charm 3,5ml;24500;31500;6185;B;BEAUTY MATURE;Lip Care;Lip Serum;0;3;5;2025-10-07;0;0;0,05;2;1;6;1;5,9;6;23;0;18;441000;Miss Glam Padang;21;0;0;0;0;;;100;0;0
2878;LOVILLEA;30400361614;LOVILLEA Love Language Eau De Parfum Special Moment 100ml;20947;28000;5651;B*;BEAUTY MATURE;Fragrance;Parfum Botol;0;4;8;2025-11-12;0;0;0,07;2;1;6;1;5,86;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;114,29;0;0
2879;LOVILLEA;10400618730;LOVILLEA Sunscreen Sun Glow Guard 30gr;23683;28000;3150;A;BEAUTY MATURE;Sunscreen;Serum;1;12;2;2025-11-23;0;0;0,2;2;2;6;1;11,59;12;46;0;44;1042052;Miss Glam Padang;21;0;0;0;0;;;10;0;0
2880;LOVILLEA;10400618845;LOVILLEA Sunscreen Sun Matte Shield 30gr;23683;28000;3276;A;BEAUTY MATURE;Sunscreen;Serum;1;11;4;2025-11-20;0;0;0,19;2;2;6;1;11,63;12;46;0;42;994686;Miss Glam Padang;21;0;0;0;0;;;21,05;0;0
2881;LOVILLEA;20100576101;LOVILLEA Velvety Bright Compact Powder 01 Silky Beige 9gr;19600;25000;3483;A;BEAUTY MATURE;Face Make Up;Bedak Padat;1;10;5;2025-11-14;0;0;0,17;2;3;6;1;17,66;18;69;0;64;1254400;Miss Glam Padang;21;0;0;0;0;;;29,41;0;0
2882;LOVILLEA;20100576240;LOVILLEA Velvety Bright Compact Powder 02 Light Honey 9gr;19600;25000;8506;C;BEAUTY MATURE;Face Make Up;Bedak Padat;0;1;6;2025-10-26;0;0;0,02;2;1;6;1;5,97;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;300;0;0
2883;LT-PRO;8998113330195;LT PRO Smooth Correcting Plum Rose 15gr;127500;150000;6093;B;BEAUTY MATURE;Face Make Up;Foundation;0;3;5;2025-11-23;0;0;0,05;3;1;14;3;13,85;14;24;0;18;2295000;Miss Glam Padang;21;0;0;0;0;;;100;0;0
2884;LT-PRO;8998113332571;LT PRO Smooth Corrector Cream Foundation Natural 15gr;127500;150000;7558;B;BEAUTY MATURE;Face Make Up;Foundation;0;2;2;2025-10-17;0;0;0,03;3;1;14;3;13,9;14;24;0;21;2677500;Miss Glam Padang;21;0;0;0;0;;;66,67;0;0
2885;LT-PRO;8998113330218;LT PRO Smooth corrector Yellow Orange 15gr;127500;150000;3415;A;BEAUTY MATURE;Face Make Up;Foundation;1;10;6;2025-11-13;0;0;0,17;3;2;14;3;27,49;28;48;0;42;5355000;Miss Glam Padang;21;0;0;0;0;;;35,29;0;0
2886;LUCIDO;8992222320054;LUCIDO Hair Oil Spray Damaged 200ml;33892;45000;5070;B*;BEAUTY MATURE;Hair Treatment;Hair Serum;0;5;5;2025-11-21;0;0;0,08;2;2;6;3;11,83;12;46;0;42;1423464;Miss Glam Padang;21;0;0;0;0;;;62,5;0;0
2887;LUCIDO;8992222320146;LUCIDO Hair Vitamin Oil Damaged (Mini) 30ml;22866;29000;3948;A;BEAUTY MATURE;Hair Treatment;Hair Vitamin;1;8;5;2025-11-16;0;0;0,14;2;1;6;3;5,73;6;23;0;18;411588;Miss Glam Padang;21;0;0;0;0;;;35,71;0;0
2888;LUCIDO;8992222320023;LUCIDO Hair Vitamin Oil Damaged 50ml;35525;44000;2513;A;BEAUTY MATURE;Hair Treatment;Hair Vitamin;1;16;7;2025-11-13;0;0;0,27;2;3;6;3;17,46;18;69;0;63;2238075;Miss Glam Padang;21;0;0;0;0;;;25,93;0;0
2889;LUCIDO;8992222320139;LUCIDO Hair Vitamin Oil Dry (Mini) 30ml;22867;29000;2253;A;BEAUTY MATURE;Hair Treatment;Hair Vitamin;1;19;10;2025-11-17;0;0;0,32;2;2;6;3;11,36;12;46;0;36;823212;Miss Glam Padang;21;0;0;0;0;;;31,25;0;0
2890;LUCIDO;8992222320030;LUCIDO Hair Vitamin Oil Dry 50ml;35524;44000;2276;A;BEAUTY MATURE;Hair Treatment;Hair Vitamin;1;19;8;2025-11-22;0;0;0,32;2;2;6;3;11,36;12;46;0;39;1385436;Miss Glam Padang;21;0;0;0;0;;;25;0;0
2891;LUCIDO;8992222320047;LUCIDO Hair Vitamin Oil Normal 50ml;35525;44000;2483;A;BEAUTY MATURE;Hair Treatment;Hair Vitamin;1;17;13;2025-11-22;0;0;0,29;2;3;6;3;17,42;18;69;0;57;2024925;Miss Glam Padang;21;0;0;0;0;;;44,83;0;0
2892;LUCIDO;8992222320061;LUCIDO Hair Vitamin Spray Dry 200ml;33892;42000;4117;B*;BEAUTY MATURE;Hair Treatment;Hair Vitamin;0;7;4;2025-11-20;0;0;0,12;2;1;6;3;5,76;6;23;0;18;610056;Miss Glam Padang;21;0;0;0;0;;;33,33;0;0
2893;LUCIDO;8992222320078;LUCIDO Hair Vitamin Spray Normal 200ml;33892;42000;4809;B*;BEAUTY MATURE;Hair Treatment;Hair Vitamin;0;5;4;2025-11-17;0;0;0,08;2;1;6;3;5,83;6;23;0;18;610056;Miss Glam Padang;21;0;0;0;0;;;50;0;0
2894;LUCIDO;40200808320;LUCIDO Serum Boost Hair Fragrance Floral Cascade 100ml;20416;26500;2043;A;BEAUTY MATURE;Hair Treatment;Hair Mist / Fragrance;1;22;10;2025-11-22;0;0;0,37;2;3;6;1;17,25;18;69;0;59;1204544;Miss Glam Padang;21;0;0;0;0;;;27,03;0;0
2895;LUCIDO;40200808148;LUCIDO Serum Boost Hair Fragrance Frosty Flower 100ml;20416;26500;4548;B*;BEAUTY MATURE;Hair Treatment;Hair Mist / Fragrance;0;6;9;2025-11-15;0;0;0,1;2;1;6;1;5,8;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;90;0;0
2896;LUCIDO;40200808241;LUCIDO Serum Boost Hair Fragrance Twilight Bloom 100ml;19474;26500;2592;A;BEAUTY MATURE;Hair Treatment;Hair Mist / Fragrance;1;16;13;2025-11-17;0;0;0,27;2;4;6;1;23,46;24;92;0;79;1538446;Miss Glam Padang;21;0;0;0;0;;;48,15;0;0
2897;LUCIDO;8992222320153;LUCIDO Serum Boost Hair Mask Essential Oil 250gr;49000;62000;3941;A;BEAUTY MATURE;Hair Treatment;Hair Mask;1;8;5;2025-11-10;0;0;0,14;2;1;6;3;5,73;6;23;0;18;882000;Miss Glam Padang;21;0;0;0;0;;;35,71;0;0
2898;LUCIDO;8992222320160;LUCIDO Serum Boost Hair Mask Keratin 250gr;49000;62000;3767;A;BEAUTY MATURE;Hair Treatment;Hair Mask;1;9;7;2025-11-15;0;0;0,15;2;1;6;3;5,69;6;23;0;0;0;Miss Glam Padang;21;0;0;0;0;;;46,67;0;0
2899;LUCIDO;40200307058;LUCIDO Serum Boost Hair Oil Keratin 50ml;47366;60000;2751;A;BEAUTY MATURE;Hair Treatment;Hair Oil;1;14;3;2025-11-23;0;0;0,24;2;2;6;1;11,53;12;46;0;43;2036738;Miss Glam Padang;21;0;0;0;0;;;12,5;0;0
2900;LUX;8999999036836;LUX Botanicals Smooth Skin Velvet Jasmine Body Wash Vitamin C Essence 400ml;19331;25000;802;A;SWALAYAN UMUM;Body Cleanser;Body Wash;1;65;9;2025-11-23;0;0;1,1;3;6;6;3;32,69;36;144;0;135;2609685;Miss Glam Padang;21;0;0;50;0;50;;8,18;0;0
2901;LUX;30100244316;LUX Mood Library Peaceful Galaxy Body Scrub 360gr;84045;104000;6375;B;SWALAYAN UMUM;Body Cleanser;Body Scrub;0;3;5;2025-11-16;0;0;0,05;3;1;6;1;5,85;6;24;0;0;0;Miss Glam Padang;21;0;0;0;0;;;100;0;0
2902;LUX;30100167658;LUX Mood Library Peaceful Galaxy Shower Gel 470gr;77605;91500;8308;C;SWALAYAN UMUM;Body Cleanser;Body Wash;0;1;2;2025-10-07;0;0;0,02;3;1;6;1;5,95;6;24;0;0;0;Miss Glam Padang;21;0;0;0;0;;;100;0;0
2903;LUXCRIME;769503123516;LUXCRIME Blur & Cover Mini Two Way Cake Silk Glow Buttercream 4,5gr;59250;79000;3441;A;BEAUTY MATURE;Face Make Up;Bedak Padat;1;10;4;2025-11-11;0;0;0,17;4;2;9;3;17,32;18;50;0;45;2666250;Miss Glam Padang;21;0;0;0;0;;;23,53;0;0
2904;LUXCRIME;769503123509;LUXCRIME Blur & Cover Mini Two Way Cake Silk Glow Cream Puff 4,5gr;59250;79000;3819;A;BEAUTY MATURE;Face Make Up;Bedak Padat;1;8;3;2025-11-16;0;0;0,14;4;2;9;3;17,46;18;50;3;45;2666250;Miss Glam Padang;21;0;0;0;0;;;21,43;0;0
2905;LUXCRIME;769503123431;LUXCRIME Blur & Cover Two Way Cake Oil Control Custard 4,5gr;59250;79000;2240;A;BEAUTY MATURE;Face Make Up;Bedak Padat;1;19;12;2025-11-20;0;0;0,32;4;2;9;3;16,71;18;50;0;39;2310750;Miss Glam Padang;21;0;0;0;0;;;37,5;0;0
2906;LUXCRIME;769503123240;LUXCRIME Blur & Cover Two Way Cake Silk Glow Butter Cream 8.5gr;96750;129000;2150;A;BEAUTY MATURE;Face Make Up;Bedak Padat;1;21;3;2025-11-23;0;0;0,36;4;2;9;3;16,58;18;50;0;48;4644000;Miss Glam Padang;21;0;0;0;0;;;8,33;0;0
2907;LUXCRIME;769503123233;LUXCRIME Blur & Cover Two Way Cake Silk Glow Cream Puff 8.5gr;96750;129000;3143;A;BEAUTY MATURE;Face Make Up;Bedak Padat;1;12;9;2025-11-17;0;0;0,2;4;1;9;3;8,19;9;25;0;0;0;Miss Glam Padang;21;0;0;0;0;;;45;0;0
2908;LUXCRIME;769503123257;LUXCRIME Blur & Cover Two Way Cake Silk Glow Custard 8.5gr;96750;129000;3018;A;BEAUTY MATURE;Face Make Up;Bedak Padat;1;12;2;2025-11-22;0;0;0,2;4;2;9;3;17,19;18;50;3;45;4353750;Miss Glam Padang;21;0;0;0;0;;;10;0;0
2909;LUXCRIME;769503123264;LUXCRIME Blur & Cover Two Way Cake Silk Glow Honeycomb 8.5gr;96750;129000;3072;A;BEAUTY MATURE;Face Make Up;Bedak Padat;1;12;5;2025-11-15;0;0;0,2;4;1;9;3;8,19;9;25;0;21;2031750;Miss Glam Padang;21;0;0;0;0;;;25;0;0
2910;LUXCRIME;769503123271;LUXCRIME Blur & Cover Two Way Cake Silk Glow Opera 8.5gr;96750;129000;6913;B;BEAUTY MATURE;Face Make Up;Bedak Padat;0;2;3;2025-10-20;0;0;0,03;4;1;9;3;8,86;9;25;0;0;0;Miss Glam Padang;21;0;0;0;0;;;100;0;0
2911;LUXCRIME;769503123080;LUXCRIME Deep Cleansing Micellar Water 300ml ;96750;129000;6115;B;BEAUTY MATURE;Face Cleansing;Micellar Water;0;3;10;2025-11-21;0;0;0,05;4;1;9;3;8,8;9;25;0;0;0;Miss Glam Padang;21;0;0;0;0;;;200;0;0
2912;LUXCRIME;725765030665;LUXCRIME Double Duty Eyelash Curler;51750;69000;8953;C;BEAUTY MATURE;Make Up Tool;Eyelash Curler;0;1;6;2025-10-16;0;0;0,02;4;1;9;3;8,93;9;25;0;18;931500;Miss Glam Padang;21;0;0;0;0;;;300;0;0
2913;LUXCRIME;20100930843;LUXCRIME Flushy Cheek Blush Blueberry Muffin 3,5 gr;59250;79000;3040;A;BEAUTY MATURE;Face Make Up;Blush;1;12;2;2025-11-22;0;0;0,2;4;3;9;3;26,19;27;75;3;69;4088250;Miss Glam Padang;21;0;0;0;0;;;10;0;0
2914;LUXCRIME;20100931022;LUXCRIME Flushy Cheek Blush Peach Cobbler 3,5gr;59250;79000;5270;B*;BEAUTY MATURE;Face Make Up;Blush;0;4;2;2025-11-20;0;0;0,07;4;1;9;3;8,73;9;25;0;24;1422000;Miss Glam Padang;21;0;0;0;0;;;28,57;0;0
2915;LUXCRIME;20100930948;LUXCRIME Flushy Cheek Blush Strawberry Pie 3,5gr;59250;79000;3904;A;BEAUTY MATURE;Face Make Up;Blush;1;8;5;2025-11-20;0;0;0,14;4;1;9;3;8,46;9;25;0;21;1244250;Miss Glam Padang;21;0;0;0;0;;;35,71;0;0
2916;LUXCRIME;725765030443;LUXCRIME Glow Getter Setting Spray Dewy 50ml;59250;74500;2945;A;BEAUTY MATURE;Face Make Up;Setting Spray;1;13;5;2025-11-22;0;0;0,22;4;2;9;6;17,12;18;50;0;48;2844000;Miss Glam Padang;21;0;0;0;0;;;22,73;0;0
2917;LUXCRIME;725765030009;LUXCRIME Glow-Getter Dewy Setting Spray 150ml;111750;149000;4681;B*;BEAUTY MATURE;Face Make Up;Setting Spray;0;5;7;2025-10-23;0;0;0,08;4;1;9;3;8,66;9;25;0;18;2011500;Miss Glam Padang;21;0;0;0;0;;;87,5;0;0
2918;LUXCRIME;20100572257;LUXCRIME Harley Quinn Blur & Cover Two Way Cake Oil Control - Buttercream 8,5gr;96750;129000;9451;C;BEAUTY MATURE;Face Make Up;Bedak Padat;0;1;5;2025-11-03;0;0;0,02;4;1;9;3;8,93;9;25;0;21;2031750;Miss Glam Padang;21;0;0;0;0;;;250;0;0
2919;LUXCRIME;20100572336;LUXCRIME Harley Quinn Blur & Cover Two Way Cake Oil Control - Custard 8,5gr;96750;129000;8701;C;BEAUTY MATURE;Face Make Up;Bedak Padat;0;1;5;2025-10-20;0;0;0,02;4;1;9;3;8,93;9;25;0;21;2031750;Miss Glam Padang;21;0;0;0;0;;;250;0;0
2920;LUXCRIME;769503122748;LUXCRIME Healthy Glow Skin Perfector Oil Serum Hybrid 30ml;89250;119000;5199;B*;BEAUTY MATURE;Face Make Up;Face Primer;0;4;1;2025-11-23;0;0;0,07;4;1;9;3;8,73;9;25;0;0;0;Miss Glam Padang;21;0;0;0;0;;;14,29;0;0
2921;LUXCRIME;769503123646;LUXCRIME Instant Cover Hydra Light Concealer CO1 4.5gr;66750;89000;4907;B*;BEAUTY MATURE;Face Make Up;Concealer;0;5;5;2025-11-16;0;0;0,08;4;1;9;3;8,66;9;25;0;21;1401750;Miss Glam Padang;21;0;0;0;0;;;62,5;0;0
2922;LUXCRIME;769503123639;LUXCRIME Instant Cover Hydra Light Concealer N00 4.5gr;66750;89000;9586;C;BEAUTY MATURE;Face Make Up;Concealer;0;1;3;2025-10-11;0;0;0,02;4;1;9;3;8,93;9;25;0;21;1401750;Miss Glam Padang;21;0;0;0;0;;;150;0;0
2923;LUXCRIME;769503123653;LUXCRIME Instant Cover Hydra Light Concealer N01 4.5gr;66750;89000;3801;A;BEAUTY MATURE;Face Make Up;Concealer;1;8;4;2025-11-20;0;0;0,14;4;2;9;3;17,46;18;50;0;45;3003750;Miss Glam Padang;21;0;0;0;0;;;28,57;0;0
2924;LUXCRIME;20100328918;LUXCRIME Instant Cover Hydra Light Concealer N02 4.5gr;66750;89000;3704;A;BEAUTY MATURE;Face Make Up;Concealer;1;9;3;2025-11-22;0;0;0,15;4;2;9;1;17,39;18;50;0;47;3137250;Miss Glam Padang;21;0;0;0;0;;;20;0;0
2925;LUXCRIME;769503123660;LUXCRIME Instant Cover Hydra Light Concealer W01 4.5gr;66750;89000;5449;B*;BEAUTY MATURE;Face Make Up;Concealer;0;4;3;2025-11-17;0;0;0,07;4;1;9;3;8,73;9;25;0;21;1401750;Miss Glam Padang;21;0;0;0;0;;;42,86;0;0
2926;LUXCRIME;20100329101;LUXCRIME Instant Cover Hydra Light Concealer W02 4.5gr;66750;89000;5077;B*;BEAUTY MATURE;Face Make Up;Concealer;0;4;4;2025-11-13;0;0;0,07;4;1;9;1;8,73;9;25;0;21;1401750;Miss Glam Padang;21;0;0;0;0;;;57,14;0;0
2927;LUXCRIME;769503123189;LUXCRIME Lux Blur & Cover Two Way Cake Oil Control Buttercream 8,5gr ;96750;129000;957;A;BEAUTY MATURE;Face Make Up;Bedak Padat;1;54;18;2025-11-23;0;0;0,92;4;5;9;3;41,34;45;125;0;108;10449000;Miss Glam Padang;21;0;0;0;0;;;19,57;0;0
2928;LUXCRIME;769503123172;LUXCRIME Lux Blur & Cover Two Way Cake Oil Control Cream Puff 8,5gr;96750;129000;2556;A;BEAUTY MATURE;Face Make Up;Bedak Padat;1;16;8;2025-11-18;0;0;0,27;4;2;9;3;16,92;18;50;0;42;4063500;Miss Glam Padang;21;0;0;0;0;;;29,63;0;0
2929;LUXCRIME;769503123219;LUXCRIME Lux Blur & Cover Two Way Cake Oil Control Opera 8,5gr;96750;129000;5851;B*;BEAUTY MATURE;Face Make Up;Bedak Padat;0;3;0;2025-11-06;17;9;0,06;4;1;9;3;8,76;9;25;0;24;2322000;Miss Glam Padang;21;0;0;0;0;;;0;0;0
2930;LUXCRIME;769503122885;LUXCRIME Pencil Ash 12gr;74250;99000;8088;C;BEAUTY MATURE;Eye Make Up;Eyebrow;0;1;3;2025-10-16;0;0;0,02;4;1;9;3;8,93;9;25;0;21;1559250;Miss Glam Padang;21;0;0;0;0;;;150;0;0
2931;LUXCRIME;769503122892;LUXCRIME Pencil Brown 12gr;74250;99000;9519;C;BEAUTY MATURE;Eye Make Up;Eyebrow;0;1;0;2025-11-21;2;1;0,02;4;0;9;3;-0,08;0;0;0;0;0;Miss Glam Padang;21;0;0;0;0;;;0;0;0
2932;LUXCRIME;769503122908;LUXCRIME Pencil Dark Brown 12gr;74250;99000;8767;C;BEAUTY MATURE;Eye Make Up;Eyebrow;0;1;2;2025-09-30;0;0;0,02;4;1;9;3;8,93;9;25;0;24;1782000;Miss Glam Padang;21;0;0;0;0;;;100;0;0
2933;LUXCRIME;725765030368;LUXCRIME Perfect Canvas Primer Hydro Blur Finish Primer 30gr;74250;93000;3213;A;BEAUTY MATURE;Face Make Up;Face Primer;1;11;9;2025-11-21;0;0;0,19;4;1;9;6;8,25;9;25;0;0;0;Miss Glam Padang;21;0;0;0;0;;;47,37;0;0
2934;LUXCRIME;725765030375;LUXCRIME Perfect Canvas Primer Mattifying Poreless Primer 30gr;74250;99000;3788;A;BEAUTY MATURE;Face Make Up;Face Primer;1;8;0;2025-11-05;18;9;0,16;4;2;9;3;17,36;18;50;0;51;3786750;Miss Glam Padang;21;0;0;0;0;;;0;0;0
2935;LUXCRIME;20100463527;LUXCRIME Perfecting Cover Cushion Healthy Glow Spf 35 PA+++ C01 13gr+Bundling ;200338;308000;7719;B;BEAUTY MATURE;Face Make Up;Cushion;0;1;2;2025-10-02;0;0;0,02;4;1;9;3;8,93;9;25;0;0;0;Miss Glam Padang;21;0;0;0;0;;;100;0;0
2936;LUXCRIME;769503122533;LUXCRIME Perfecting Cover Cushion Healthy Glow Spf 35 PA+++ N00 13gr;134250;179000;6765;B;BEAUTY MATURE;Face Make Up;Cushion;0;2;2;2025-10-17;0;0;0,03;4;1;9;3;8,86;9;25;0;24;3222000;Miss Glam Padang;21;0;0;0;0;;;66,67;0;0
2937;LUXCRIME;769503122557;LUXCRIME Perfecting Cover Cushion Healthy Glow Spf 35 PA+++ N01 13gr;134250;179000;4934;B*;BEAUTY MATURE;Face Make Up;Cushion;0;5;4;2025-11-02;0;0;0,08;4;1;9;3;8,66;9;25;0;21;2819250;Miss Glam Padang;21;0;0;0;0;;;50;0;0
2938;LUXCRIME;769503122571;LUXCRIME Perfecting Cover Cushion Healthy Glow Spf 35 PA+++ N02 13gr;134250;179000;7585;B;BEAUTY MATURE;Face Make Up;Cushion;0;2;0;2025-09-29;55;28;0,06;4;1;9;3;8,76;9;25;0;24;3222000;Miss Glam Padang;21;0;0;0;0;;;0;0;0
2939;LUXCRIME;769503122564;LUXCRIME Perfecting Cover Cushion Healthy Glow Spf 35 PA+++ W01 13gr;134250;179000;7860;B;BEAUTY MATURE;Face Make Up;Cushion;0;1;4;2025-11-07;0;0;0,02;4;1;9;3;8,93;9;25;0;21;2819250;Miss Glam Padang;21;0;0;0;0;;;200;0;0
2940;LUXCRIME;769503122632;LUXCRIME Perfecting Cover Cushion Valvet Matte Spf 50 PA+++ W01 13gr;134250;179000;3729;A;BEAUTY MATURE;Face Make Up;Cushion;1;9;2;2025-11-01;0;0;0,15;4;2;9;3;17,39;18;50;0;48;6444000;Miss Glam Padang;21;0;0;0;0;;;13,33;0;0
2941;LUXCRIME;769503122625;LUXCRIME Perfecting Cover Cushion Velvet Matte Spf 50 PA+++  N01 13gr;134250;179000;6068;B;BEAUTY MATURE;Face Make Up;Cushion;0;3;6;2025-11-01;0;0;0,05;4;1;9;3;8,8;9;25;0;18;2416500;Miss Glam Padang;21;0;0;0;0;;;120;0;0
2942;LUXCRIME;20100463850;LUXCRIME Perfecting Cover Cushion Velvet Matte Spf 50 PA+++ N01 13gr+Bundlig;0;0;7784;B;BEAUTY MATURE;Face Make Up;Cushion;0;0;0;0000-00-00;;;0;0;0;0;3;0;0;0;0;6;0;Miss Glam Padang;21;0;0;0;0;;;0;0;0
2943;LUXCRIME;20100173009;LUXCRIME Perfecting Hydralight Skin Tint SPF 35 PA+++ - C01 30ml;111750;149000;3247;A;BEAUTY MATURE;Face Make Up;Foundation;1;11;5;2025-11-23;0;0;0,19;4;1;9;1;8,25;9;25;0;20;2235000;Miss Glam Padang;21;0;0;0;0;;;26,32;0;0
2944;LUXCRIME;20100172822;LUXCRIME Perfecting Hydralight Skin Tint SPF 35 PA+++ - N00 30ml;111750;149000;4832;B*;BEAUTY MATURE;Face Make Up;Foundation;0;5;3;2025-11-02;0;0;0,08;4;1;9;1;8,66;9;25;0;22;2458500;Miss Glam Padang;21;0;0;0;0;;;37,5;0;0
2945;LUXCRIME;20100172941;LUXCRIME Perfecting Hydralight Skin Tint SPF 35 PA+++ - N01 30ml;111750;149000;3122;A;BEAUTY MATURE;Face Make Up;Foundation;1;12;0;2025-11-18;5;4;0,22;4;2;9;1;17,12;18;50;6;44;4917000;Miss Glam Padang;21;0;0;0;0;;;0;0;0
2946;LUXCRIME;20100173234;LUXCRIME Perfecting Hydralight Skin Tint SPF 35 PA+++ - N02 30ml;111750;149000;2846;A;BEAUTY MATURE;Face Make Up;Foundation;1;13;2;2025-11-21;0;0;0,22;4;1;9;1;8,12;9;25;3;20;2235000;Miss Glam Padang;21;0;0;0;0;;;9,09;0;0
2947;LUXCRIME;20100173143;LUXCRIME Perfecting Hydralight Skin Tint SPF 35 PA+++ - W01 30ml;111750;149000;4655;B*;BEAUTY MATURE;Face Make Up;Foundation;0;6;3;2025-11-21;0;0;0,1;4;1;9;1;8,59;9;25;0;22;2458500;Miss Glam Padang;21;0;0;0;0;;;30;0;0
2948;LUXCRIME;203003104613;LUXCRIME Power Glasting Tinted Lip Oil - Almond Butter 3gr;66750;89000;8896;C;BEAUTY MATURE;Lip Make Up;Lip Tint;0;1;11;2025-09-27;0;0;0,02;4;1;9;1;8,93;9;25;0;0;0;Miss Glam Padang;21;0;0;0;0;;;550;0;0
